time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.odom_x,.odom_y,.odom_theta,.meas_rho,.meas_beta,.meas_theta,.delta_t,.gt_rho,.gt_beta,.gt_theta,.case0_x,.case0_y,.case0_t,rho,bearing,.case1_t,.case2_x,.case2_y,.case2_t,.case3_x,.case3_y,.case3_t,.case4_x,.case4_y,.case4_t,.case4_vj,.case4_wj
1970/01/01/09:00:08.325000,117,8,273000000,0,1.337091038,0.3572721662,0.0124158557,1.383999944,14.96000004,353.7901369,0.05,-0.792968,1.873654,6.17480275,-0.1314797252,-2.148631334,6.175327301,-0.8069108875,1.705961878,0.8301603794,-0.1613992453,-2.326806545,5.936128173,-0.1336287558,-2.152095556,6.128701795,-0.0770933181,-2.125463486,1.119297103,0.1391248405,-0.01812955365
1970/01/01/09:00:08.375000,118,8,374000000,0,1.340301322,0.3568771036,0.01216049496,1.386999965,14.90999985,353.7495429,0.101,-0.80357,1.869954,6.17409425,-0.1324417442,-2.17868185,6.173815727,-0.8153291053,1.714087931,0.7549325228,-0.1599023193,-2.327260494,5.939694081,-0.1352106333,-2.183006048,6.114466775,-0.118528828,-2.243930101,1.120030141,0.1206774265,-0.05461720377
1970/01/01/09:00:08.524000,119,8,423000000,0,1.341215325,0.3373877556,0.012256917,1.383000016,14.11999989,353.730204,0.049,-0.816755,1.865745,6.173756724,-0.1439125538,-2.172921181,6.173616409,-0.8221313058,1.713581698,0.7740858197,-0.1830190569,-2.360916853,5.923140589,-0.1465397328,-2.176544666,6.115050573,-0.2395157516,-2.159226894,1.123800052,0.1016449779,-0.03712869436
1970/01/01/09:00:08.573000,120,8,473000000,0,1.357223468,0.3434303299,0.01136059788,1.399999976,14.19999981,353.8594311,0.05,-0.82874,1.861899,6.176012162,-0.1383817494,-2.164818287,6.173700809,-0.8324159741,1.724016342,0.8041589856,-0.1689343452,-2.346705198,5.935329054,-0.1407029033,-2.168150425,6.121336077,-0.1067465991,-2.145503759,1.129123306,0.1419000924,-0.04076480493
1970/01/01/09:00:08.575000,121,8,573000000,0,1.348461952,0.3160305969,0.01121282677,1.38499999,13.18999958,353.6394304,0.1,-0.840447,1.857587,6.172172425,-0.1405103505,-2.171261787,6.172511101,-0.8408585694,1.721187712,0.7988690734,-0.1716775,-2.35413599,5.936835293,-0.1429852694,-2.175243855,6.11929803,-0.140925914,-2.177448511,1.137343807,0.1373065561,-0.05719944835
1970/01/01/09:00:08.675000,122,8,674000000,0,1.35116139,0.3176585095,0.01083949944,1.388000011,13.22999954,353.6271394,0.101,-0.852288,1.852828,6.171957907,-0.1422945112,-2.175551891,6.171542645,-0.8538293011,1.7195846,0.8011714816,-0.173527047,-2.359764576,5.939173971,-0.1448587626,-2.179923773,6.118639756,-0.1473467797,-2.17865181,1.146297346,0.1461671889,-0.05872261152
1970/01/01/09:00:08.824000,123,8,723000000,0,1.343480764,0.328250639,0.01079985787,1.383000016,13.72999954,353.5980853,0.049,-0.863608,1.848468,6.171450818,-0.1422600001,-2.169685602,6.171419621,-0.8626321378,1.716661246,0.8232226372,-0.1711689681,-2.357294798,5.942222063,-0.1445185691,-2.173072338,6.122585733,-0.1397201568,-2.153553009,1.15310413,0.1494744718,-0.05387494713
1970/01/01/09:00:08.874000,124,8,773000000,0,1.360328358,0.2757730751,0.01100384457,1.388000011,11.46000004,353.7050329,0.05,-0.875691,1.84387,6.173317404,-0.1289897263,-2.154058218,6.171671391,-0.8761846451,1.714338515,0.8754076362,-0.1403449923,-2.313438892,5.968760703,-0.1306222081,-2.156617403,6.135144759,-0.005644097924,-2.115778446,1.156402802,0.1904810071,-0.04142848402
1970/01/01/09:00:08.874000,125,8,873000000,0,1.349136555,0.2995905064,0.01146034887,1.381999969,12.52000046,353.474597,0.1,-0.88757,1.839276,6.16929554,-0.1267398298,-2.150587559,6.170673847,-0.8926201179,1.70916403,0.8965845108,-0.1352872699,-2.306424618,5.976624374,-0.1281709224,-2.153072596,6.139622156,-0.06641542166,-2.1329813,1.158462291,0.1750618666,-0.05125206336
1970/01/01/09:00:08.973000,126,8,923000000,0,1.356185313,0.2907409484,0.01183720385,1.386999965,12.10000038,353.454714,0.05,-0.899229,1.834673,6.168948517,-0.1101039127,-2.14083147,6.170476437,-0.9096573293,1.703451112,0.926512897,-0.09707549214,-2.241300344,6.009629075,-0.110992074,-2.142299414,6.149232168,0.05006940663,-2.115022659,1.161394444,0.1995647103,-0.04863189906
1970/01/01/09:00:09.074000,127,8,973000000,0,1.34950157,0.2979419867,0.01227034411,1.381999969,12.44999981,353.4132468,0.05,-0.911462,1.829989,6.168224776,-0.1101005152,-2.142441273,6.169555664,-0.9218662222,1.695021284,0.9260461926,-0.1000408083,-2.248645306,6.008716975,-0.1109484583,-2.143859863,6.149501551,-0.06249316037,-2.141931772,1.166595525,0.1723678261,-0.05963750556
1970/01/01/09:00:09.123000,128,9,24000000,0,1.348881583,0.318613524,0.01232344817,1.386000037,13.28999996,353.7463757,0.051,-0.924047,1.825425,6.174038973,-0.1174576059,-2.16168499,6.169615746,-0.9318180871,1.690416374,0.8832989335,-0.1190344393,-2.283993959,5.993494902,-0.1186765358,-2.163406134,6.140203405,-0.1650149375,-2.20530057,1.17314051,0.1564086676,-0.07333032787
1970/01/01/09:00:09.125000,129,9,73000000,0,1.348319667,0.3419285963,0.01285537091,1.391000032,14.22999954,353.3519458,0.049,-0.936915,1.820498,6.167154872,-0.1231118962,-2.174568415,6.168113708,-0.9406394501,1.678718749,0.8594962358,-0.1321489215,-2.308740139,5.985544835,-0.1246303543,-2.176995039,6.133841131,-0.174582392,-2.198517561,1.180104374,0.1619900763,-0.06835450232
1970/01/01/09:00:09.225000,130,9,173000000,0,1.352444566,0.3459909997,0.01280775234,1.396000028,14.35000038,353.5165014,0.1,-0.949895,1.815822,6.170026909,-0.1314616352,-2.198883772,6.167247772,-0.9525598794,1.673586553,0.8213899136,-0.1493807286,-2.337761879,5.974106763,-0.1335557401,-2.202123404,6.120739643,-0.211938709,-2.24947834,1.187382397,0.1586405635,-0.08693161607
1970/01/01/09:00:09.275000,131,9,273000000,0,1.349417553,0.3457185058,0.01358756335,1.393000007,14.36999989,353.2516927,0.1,-0.963757,1.810701,6.165405126,-0.1391308606,-2.20041728,6.16613102,-0.9649340849,1.656412798,0.8155834079,-0.1649252921,-2.363918066,5.965318267,-0.1413075179,-2.204049349,6.120099891,-0.213483423,-2.196190119,1.194852406,0.1610717922,-0.05843941122
1970/01/01/09:00:09.423000,132,9,323000000,0,1.35279296,0.3237781609,0.01420173824,1.391000032,13.46000004,353.5872557,0.05,-0.974771,1.804923,6.171261806,-0.1323911697,-2.173979521,6.167341709,-0.9706372369,1.643176791,0.8800689578,-0.1500376165,-2.345152378,5.976585899,-0.1337678879,-2.176107168,6.135518495,-0.08509175479,-2.112914324,1.202723841,0.187346831,-0.03638163209
1970/01/01/09:00:09.425000,133,9,373000000,0,1.342094609,0.3460898214,0.01405678841,1.386000037,14.46000004,353.1858673,0.05,-0.986754,1.79866,6.164256256,-0.1305201501,-2.193142891,6.165603638,-0.9801424945,1.639866991,0.8146627545,-0.1442947835,-2.33866334,5.983945582,-0.1322795302,-2.196062803,6.127422188,-0.08898776025,-2.227378368,1.209862237,0.1923068315,-0.09486271441
1970/01/01/09:00:09.525000,134,9,473000000,0,1.350451913,0.3249627572,0.014198402,1.389000058,13.52999973,353.119349,0.1,-0.998823,1.792319,6.163095292,-0.1327764839,-2.195384741,6.164393902,-0.9846978816,1.636854476,0.8359324932,-0.1484127939,-2.347290754,5.983818475,-0.134542942,-2.198467016,6.127896328,-0.1279895753,-2.195726871,1.21570909,0.1807581633,-0.07807418704
1970/01/01/09:00:09.575000,135,9,573000000,0,1.337324682,0.3716271353,0.01392437105,1.388000011,15.52999973,353.0827293,0.1,-1.010418,1.78587,6.162456158,-0.1395773143,-2.197519779,6.163490772,-1.001900151,1.635762453,0.8403608203,-0.1627824306,-2.371889591,5.974597011,-0.1413834095,-2.200490236,6.126490612,-0.1896335781,-2.195259333,1.219653535,0.1670086235,-0.08233208209
1970/01/01/09:00:09.674000,136,9,623000000,0,1.332011665,0.3569114499,0.01373394047,1.378999949,15,353.0770094,0.05,-1.02177,1.779297,6.162356327,-0.1492880583,-2.203748941,6.162864685,-1.015765483,1.636345468,0.8278329968,-0.181992799,-2.400440931,5.961832527,-0.1512302309,-2.206507921,6.12182634,-0.2440584302,-2.210372925,1.222620594,0.1596755087,-0.08776541799
1970/01/01/09:00:09.774000,137,9,673000000,0,1.34096563,0.3259005458,0.01366070978,1.379999995,13.65999985,353.0794983,0.05,-1.033715,1.773255,6.162399767,-0.14507249,-2.220371723,6.161924839,-1.027462522,1.6360279,0.7934045196,-0.1696199924,-2.386362076,5.972206656,-0.1472419202,-2.223455429,6.116316933,-0.1233893931,-2.260581017,1.226163613,0.1985802352,-0.08549630642
1970/01/01/09:00:09.774000,138,9,773000000,0,1.330852228,0.3251651277,0.01324184031,1.370000005,13.72999954,353.0126709,0.1,-1.044701,1.769107,6.161233409,-0.1407688558,-2.205533981,6.161541939,-1.041962951,1.636417566,0.86761415,-0.1586403996,-2.371685028,5.983671431,-0.1424061507,-2.208145142,6.128099133,-0.07882664353,-2.167362452,1.231818479,0.2067724466,-0.02619196847
1970/01/01/09:00:09.924000,139,9,823000000,0,1.344209713,0.3336543433,0.0136083537,1.38499999,13.93999958,353.3219915,0.05,-1.055362,1.765096,6.166632072,-0.1312445402,-2.212270498,6.161998749,-1.060085974,1.619951904,0.8652483821,-0.1356645226,-2.336751699,6.001727347,-0.1327913404,-2.214485168,6.128335241,-0.02509883046,-2.224173784,1.239881901,0.2199037373,-0.03582024574
1970/01/01/09:00:09.974000,140,9,873000000,0,1.346789797,0.3315511184,0.0133452313,1.386999965,13.82999992,353.10193,0.05,-1.065789,1.761057,6.162791274,-0.1317600459,-2.223397255,6.161362648,-1.081102498,1.60856219,0.8630149961,-0.1362431794,-2.338619232,6.003200207,-0.1334798485,-2.225863457,6.12422343,-0.09597307444,-2.247212648,1.249969904,0.2047356814,-0.04570537806
1970/01/01/09:00:10.024000,141,9,924000000,0,1.346673979,0.3320212272,0.01426119643,1.386999965,13.85000038,353.2577081,0.051,-1.077828,1.75574,6.165510115,-0.1402958333,-2.236194372,6.161480904,-1.086559907,1.586593841,0.8811895251,-0.1551225781,-2.369760275,5.990046356,-0.1422602534,-2.238687992,6.117487539,-0.2011830956,-2.265227318,1.260546599,0.1875754148,-0.05141985416
1970/01/01/09:00:10.074000,142,9,973000000,0,1.355664296,0.3159718435,0.01482372055,1.39199996,13.11999989,353.0332918,0.049,-1.093621,1.747965,6.161593311,-0.1491607577,-2.21794939,6.161337852,-1.095646785,1.568208335,0.7765421867,-0.1743536144,-2.399093151,5.9785336,-0.1507990807,-2.220149994,6.124423672,-0.2314911485,-2.166155577,1.270529882,0.1790752858,-0.02103403956
1970/01/01/09:00:10.075000,143,10,74000000,0,1.349801719,0.3677450972,0.01528685779,1.399000049,15.23999977,352.792172,0.101,-1.107311,1.741661,6.157384977,-0.1533851027,-2.226298332,6.159715176,-1.104180813,1.55498443,0.7774461508,-0.1813195795,-2.410944223,5.976783756,-0.1552169174,-2.229092836,6.120926742,-0.1978015155,-2.232173204,1.278279144,0.2004128397,-0.05160854757
1970/01/01/09:00:10.175000,144,10,123000000,0,1.366857522,0.3461219737,0.01502267949,1.409999967,14.21000004,352.7999667,0.049,-1.121247,1.734623,6.157521019,-0.1543424726,-2.20842123,6.159497738,-1.119633294,1.550445397,0.896797359,-0.1824259609,-2.413198709,5.977015857,-0.1556933373,-2.21028018,6.129539419,-0.1687628776,-2.162921906,1.284265623,0.2058278769,-0.03730702773
1970/01/01/09:00:10.223000,145,10,173000000,0,1.343189982,0.3803376789,0.01454175005,1.396000028,15.81000042,352.8019685,0.05,-1.133656,1.72798,6.157555957,-0.158595711,-2.242966175,6.157887936,-1.135862407,1.549917638,0.8668606281,-0.1876575947,-2.421639442,5.975518111,-0.1606362164,-2.245762587,6.113603924,-0.1892146766,-2.315128326,1.289012919,0.2082925886,-0.08806817234
1970/01/01/09:00:10.324000,146,10,223000000,0,1.345078077,0.3773245832,0.01386395266,1.396999955,15.67000008,352.7866966,0.05,-1.145793,1.720846,6.157289413,-0.1523085833,-2.237302542,6.157678127,-1.152192444,1.552623678,0.8533474207,-0.1722906977,-2.403403759,5.985989575,-0.1540534347,-2.23948431,6.118241299,-0.09553207457,-2.230621099,1.293568228,0.2192686051,-0.06599936634
1970/01/01/09:00:10.373000,147,10,274000000,0,1.342779444,0.3744055469,0.01348174951,1.394000053,15.57999992,352.903416,0.051,-1.158554,1.713482,6.15932655,-0.1494478732,-2.221157551,6.15778923,-1.162113348,1.55495428,0.891169548,-0.1655078977,-2.395089149,5.99248508,-0.1507870555,-2.222970724,6.127217088,-0.09795112163,-2.177968502,1.298175898,0.2169171125,-0.04559596628
1970/01/01/09:00:10.374000,148,10,373000000,0,1.35676545,0.3572065326,0.01288760452,1.402999997,14.75,352.6587673,0.099,-1.171358,1.706307,6.155056626,-0.1524739861,-2.219569921,6.156650066,-1.165489263,1.564898686,0.9117975235,-0.1715004593,-2.405465126,5.991220746,-0.1537422538,-2.221537113,6.129238297,-0.1489147842,-2.204298258,1.303097726,0.2070280015,-0.060039334
1970/01/01/09:00:10.475000,149,10,473000000,0,1.366190499,0.3487455041,0.01254067681,1.409999967,14.31999969,352.5986054,0.1,-1.184359,1.699156,6.154006602,-0.1555248052,-2.242820263,6.154776096,-1.176019815,1.564463096,0.8488909006,-0.1758502275,-2.413028955,5.991265033,-0.1573817283,-2.245842218,6.117001865,-0.1647508144,-2.288750172,1.309223832,0.2200038284,-0.09515482932
1970/01/01/09:00:10.623000,150,10,523000000,0,1.3760057,0.3341621436,0.0125272809,1.416000009,13.64999962,352.5780864,0.05,-1.196961,1.691965,6.153648478,-0.1645204127,-2.225849152,6.154699326,-1.183311524,1.558932566,0.9038750529,-0.1957318932,-2.443451643,5.978210215,-0.1659734547,-2.227921486,6.12398066,-0.2420859635,-2.182873249,1.316274962,0.1963816285,-0.08379971981
1970/01/01/09:00:10.624000,151,10,573000000,0,1.373445174,0.3277074706,0.01204635146,1.411999941,13.42000008,352.5157121,0.05,-1.209471,1.684509,6.152559841,-0.1838416159,-2.238696098,6.153129101,-1.204279675,1.55289493,0.8733494878,-0.2356475443,-2.501600027,5.953829978,-0.1858233511,-2.241734266,6.113451187,-0.3610987961,-2.243917465,1.32416385,0.1764135063,-0.1213124469
1970/01/01/09:00:10.675000,152,10,673000000,0,1.370790184,0.2893705839,0.01197686168,1.401000023,11.92000008,352.5267057,0.1,-1.22145,1.676879,6.152751715,-0.2015216649,-2.238136768,6.152470112,-1.218400135,1.545041749,0.8820101619,-0.2696048617,-2.542607546,5.935105536,-0.2036210895,-2.241239309,6.110461984,-0.3941673338,-2.213276386,1.33121498,0.1654765755,-0.1163500547
1970/01/01/09:00:10.774000,153,10,723000000,0,1.371114356,0.3112578909,0.01207485353,1.406000018,12.78999996,352.5124025,0.05,-1.233372,1.669436,6.152502077,-0.1858533323,-2.245641708,6.152159691,-1.224104465,1.540062407,0.8753544688,-0.2331324518,-2.512356043,5.955185358,-0.1877636313,-2.248163223,6.112128455,-0.0942606926,-2.28372097,1.337550526,0.217545718,-0.08742801845
1970/01/01/09:00:10.823000,154,10,773000000,0,1.364957575,0.320147904,0.0119751712,1.40199995,13.19999981,352.4787343,0.05,-1.245512,1.662451,6.151914456,-0.193135649,-2.230328798,6.151922226,-1.233699178,1.537973223,0.9224013686,-0.2472575605,-2.531185865,5.948576186,-0.1947155148,-2.232458591,6.118886713,-0.226226449,-2.192922831,1.342332728,0.1765911579,-0.08133519441
1970/01/01/09:00:10.873000,155,10,823000000,0,1.384216161,0.316773577,0.01209603398,1.419999957,12.89000034,352.4428427,0.05,-1.258221,1.654744,6.15128803,-0.1828879416,-2.238142252,6.151479244,-1.237292637,1.536352436,0.9122481942,-0.2216614485,-2.502759933,5.964884315,-0.1843747795,-2.239966631,6.118987132,-0.09659805894,-2.257729053,1.346521518,0.2034029216,-0.07573881
1970/01/01/09:00:10.924000,156,10,873000000,0,1.380997803,0.3261995583,0.01157236496,1.41900003,13.28999996,352.3926229,0.05,-1.270263,1.646848,6.15041153,-0.177882418,-2.24533534,6.150682926,-1.257270657,1.537550485,0.9040734768,-0.207785055,-2.483784676,5.976627473,-0.1793748885,-2.247267485,6.118315909,-0.09670234472,-2.26140523,1.350343789,0.2069623917,-0.07273878902
1970/01/01/09:00:11.024000,157,10,923000000,0,1.373361837,0.3193386476,0.01135596232,1.409999967,13.09000015,352.3688499,0.05,-1.282439,1.638519,6.149996612,-0.1779074222,-2.217870712,6.150801659,-1.272792727,1.535097351,0.9685968161,-0.2081449777,-2.484373093,5.977587614,-0.1788404435,-2.218996525,6.129800324,-0.1542343944,-2.152639151,1.354846738,0.1894882023,-0.06033046544
1970/01/01/09:00:11.025000,158,10,973000000,0,1.376856209,0.3130667871,0.01167128683,1.411999941,12.81000042,352.3094423,0.05,-1.294033,1.630342,6.148959755,-0.1931476742,-2.238904715,6.149164677,-1.276656849,1.529053518,0.9135456681,-0.2409388721,-2.534281254,5.958041195,-0.1946624517,-2.241019964,6.116916973,-0.305070281,-2.271062374,1.360169993,0.1654718816,-0.1203488708
1970/01/01/09:00:11.126000,159,11,73000000,0,1.366996524,0.3113267812,0.01192760672,1.40199995,12.82999992,352.2443953,0.1,-1.305412,1.622627,6.14782447,-0.2068632245,-2.238738775,6.14812088,-1.289616406,1.518173674,0.9249352217,-0.2697221935,-2.57447648,5.94254661,-0.2084823549,-2.241225004,6.115419064,-0.3404277861,-2.22162962,1.366139019,0.1447837949,-0.1061328873
1970/01/01/09:00:11.225000,160,11,174000000,0,1.388087459,0.2993544439,0.01250415509,1.419999957,12.17000008,352.2398652,0.101,-1.317974,1.614447,6.147745405,-0.196103096,-2.256496906,6.14687109,-1.296322009,1.503726586,0.885589242,-0.2410185635,-2.536926746,5.966135595,-0.1979915202,-2.259538889,6.110208858,-0.118337512,-2.307506561,1.372928349,0.2445412278,-0.06392470002
1970/01/01/09:00:11.325000,161,11,273000000,0,1.388507502,0.3068078566,0.01263402789,1.422000051,12.46000004,352.1802929,0.099,-1.33055,1.606318,6.146705671,-0.180658251,-2.249912977,6.146509171,-1.305553361,1.493994087,0.9367209077,-0.2000832856,-2.46838069,6.001906995,-0.1819443405,-2.252058983,6.122517709,0.004203960299,-2.235233068,1.380345999,0.2777480781,0.008753910661
1970/01/01/09:00:11.425000,162,11,374000000,0,1.372942759,0.31671642,0.01276006199,1.409000039,12.98999977,352.1119479,0.101,-1.342902,1.598221,6.145512826,-0.1904972196,-2.249096394,6.145607471,-1.316820682,1.482279938,0.9516398311,-0.2246588171,-2.512810707,5.985493962,-0.1917713583,-2.251205206,6.122837503,-0.209834218,-2.245895147,1.388147621,0.1986389756,-0.01008649729
1970/01/01/09:00:11.475000,163,11,473000000,0,1.377443066,0.332475198,0.01268886196,1.417000055,13.56999969,352.0605553,0.099,-1.355253,1.589607,6.144615856,-0.1964722872,-2.248008728,6.144945621,-1.329835527,1.473498801,0.9629874229,-0.2375366092,-2.533638,5.978428636,-0.1976707727,-2.249855042,6.123605777,-0.2412510812,-2.236352921,1.395163844,0.1932963431,-0.007840409875
1970/01/01/09:00:11.574000,164,11,523000000,0,1.36782697,0.3463674618,0.01285031194,1.411000013,14.21000004,352.0410756,0.05,-1.36745,1.581276,6.144275871,-0.1953304112,-2.249801874,6.144577026,-1.336451917,1.467063719,0.9629621506,-0.2321178019,-2.524380445,5.983670835,-0.1964421719,-2.251279593,6.123874445,-0.191231966,-2.251238823,1.400993244,0.204047218,-0.008616337553
1970/01/01/09:00:11.623000,165,11,573000000,0,1.372928453,0.32555875,0.01310797694,1.411000013,13.34000015,351.9799294,0.05,-1.379681,1.572759,6.143208668,-0.1859482825,-2.267953873,6.143491268,-1.34837775,1.456633631,0.9276220202,-0.205525443,-2.479939938,6.005824242,-0.1872646213,-2.269699574,6.118821401,-0.0855249539,-2.311158657,1.405967432,0.2377970368,-0.01984394155
1970/01/01/09:00:11.723000,166,11,623000000,0,1.374526793,0.3317712936,0.01295705581,1.414000034,13.56999969,351.97709,0.05,-1.391848,1.564381,6.143159112,-0.1798956245,-2.293943405,6.142721653,-1.355437635,1.457084869,0.8765972853,-0.1874762923,-2.447971344,6.020495031,-0.1815751791,-2.295914412,6.109887127,-0.08521053195,-2.35933733,1.410662368,0.2406542152,-0.02752505243
1970/01/01/09:00:11.725000,167,11,673000000,0,1.381054716,0.3259585183,0.01348880897,1.41900003,13.27999973,351.9731897,0.05,-1.403415,1.55588,6.143091039,-0.1854963005,-2.283530474,6.142299652,-1.359213213,1.447527774,0.9204418659,-0.2007881999,-2.470403194,6.013630245,-0.1868915111,-2.285397768,6.116129477,-0.1884611398,-2.256584406,1.415688916,0.200099051,0.009720467031
1970/01/01/09:00:11.775000,168,11,773000000,0,1.374015042,0.3253098495,0.0134859003,1.411999941,13.31999969,351.9365281,0.1,-1.414945,1.547078,6.142451173,-0.1759328544,-2.284497499,6.141880035,-1.372294227,1.441010256,0.9310965538,-0.1753057837,-2.424166679,6.035106648,-0.1770857722,-2.286043882,6.120161895,-0.07316462696,-2.283919573,1.420872544,0.2408761382,0.006647384726
1970/01/01/09:00:11.924000,169,11,823000000,0,1.374549359,0.3442429627,0.01379659133,1.417000055,14.06000042,351.9112197,0.05,-1.42633,1.537902,6.142009458,-0.171624884,-2.28696537,6.141633034,-1.391481257,1.422451607,0.9317257404,-0.1652257144,-2.404905319,6.043787498,-0.1726712883,-2.288217545,6.12105963,-0.09572508931,-2.292047024,1.426352878,0.237867251,0.005020907149
1970/01/01/09:00:11.925000,170,11,875000000,0,1.376363946,0.3061408053,0.01421935567,1.409999967,12.53999996,351.8410732,0.052,-1.437744,1.528921,6.140785172,-0.1680344939,-2.291910648,6.140674591,-1.398217184,1.410124418,0.9336323738,-0.1550342143,-2.383276463,6.054789845,-0.1690297574,-2.29327774,6.121903975,-0.08837709576,-2.296619415,1.432217184,0.2478164881,0.00434256997
1970/01/01/09:00:11.975000,171,11,973000000,0,1.36084966,0.3413168537,0.01407070343,1.402999997,14.07999992,351.7918734,0.098,-1.449531,1.519979,6.139926472,-0.1722264886,-2.274893522,6.140491486,-1.412621182,1.400048567,0.9888512492,-0.1679704785,-2.407124519,6.046570812,-0.1727221757,-2.275572777,6.131242682,-0.1736387312,-2.22932601,1.439285768,0.2232858837,0.02463822439
